CustomerID,Products,City,SalesAmount,Month,Tax_Amount,Total_Price,Performance_Score
1320,Gaming Console,Seattle,2685.313090282554,10,537.0626180565108,3222.375708339065,0.0529597604342238
1676,Gaming Console,Austin,4541.90415504474,10,908.380831008948,5450.284986053688,0.09033270738413357
1532,Smartphone,Indianapolis,3411.2902802877034,12,682.2580560575407,4093.548336345244,0.06757359086994356
1573,Drone,Phoenix,3998.746771257901,1,799.7493542515803,4798.496125509481,0.07939901688276432
1242,External Hard Drive,Fort Worth,3067.7244330368067,9,613.5448866073614,3681.269319644168,0.06065765314579359
1678,Desktop Computer,San Antonio,4401.722293436436,8,880.3444586872873,5282.066752123724,0.08751086396548187
1011,Desktop Computer,Dallas,4831.9297815938435,3,966.3859563187688,5798.315737912612,0.09617088713241453
1644,Drone,Houston,3872.3852825712297,8,774.477056514246,4646.8623390854755,0.07685537585010455
1128,Wireless Earbuds,Phoenix,2496.9637271746337,5,499.3927454349268,2996.356472609561,0.04916831120822892
1125,Tablet,Fort Worth,4916.177949144667,9,983.2355898289334,5899.4135389736,0.09786679225458388
1279,Smartwatch,Phoenix,3233.4757560986227,5,646.6951512197246,3880.1709073183474,0.06399420663958091
1731,Drone,Charlotte,4051.795352653308,2,810.3590705306616,4862.15442318397,0.08046687822061498
1964,Laptop,Fort Worth,3411.2902802877034,9,682.2580560575407,4093.548336345244,0.06757359086994356
1619,Smartphone,San Antonio,4291.914083453921,1,858.3828166907842,5150.296900144705,0.08530043837191328
1332,Drone,Fort Worth,4877.316543720455,12,975.4633087440913,5852.779852464546,0.09708451700243834
1443,Gaming Console,Dallas,22697.325331084343,8,4539.465066216869,27236.79039730121,0.4557990749346579
1566,Tablet,Washington D.C.,2995.4545372438465,10,599.0909074487694,3594.545444692616,0.05920286914256897
1727,External Hard Drive,Denver,4550.986001503343,10,910.1972003006686,5461.183201804011,0.09051552382246866
1200,Laptop,Denver,1503.790474620016,5,300.7580949240032,1804.5485695440193,0.02917585730479082
1226,Desktop Computer,Denver,4573.943598898672,10,914.7887197797344,5488.732318678406,0.09097765739934383
1905,Smartphone,San Jose,4009.3892232439753,9,801.8778446487951,4811.267067892771,0.07961324811603995
1760,Wireless Earbuds,Chicago,2078.0461271494646,1,415.60922542989294,2493.6553525793574,0.04073555208357505
1835,Gaming Console,San Jose,23222.63887824612,1,4644.527775649224,27867.166653895347,0.4663735712266891
1754,Drone,Los Angeles,3757.7630466243977,2,751.5526093248795,4509.315655949277,0.07454804451331946
1691,Digital Camera,Fort Worth,3411.2902802877034,12,682.2580560575407,4093.548336345244,0.06757359086994356
1557,Wireless Earbuds,Chicago,225.89389165649257,5,45.17877833129852,271.0726699877911,0.003451958214129074
